acc	R1	R2
SRR2315729	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2315729/SRR2315729_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2315729/SRR2315729_2.fastq.gz
SRR2315849	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2315849/SRR2315849_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2315849/SRR2315849_2.fastq.gz
SRR2316038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316038/SRR2316038_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316038/SRR2316038_2.fastq.gz
SRR2316105	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316105/SRR2316105_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316105/SRR2316105_2.fastq.gz
SRR2316478	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316478/SRR2316478_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/008/SRR2316478/SRR2316478_2.fastq.gz
SRR2316872	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316872/SRR2316872_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/002/SRR2316872/SRR2316872_2.fastq.gz
SRR2316895	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316895/SRR2316895_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/005/SRR2316895/SRR2316895_2.fastq.gz
SRR2317109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2317109/SRR2317109_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2317109/SRR2317109_2.fastq.gz
SRR2317489	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2317489/SRR2317489_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/009/SRR2317489/SRR2317489_2.fastq.gz
SRR1564575	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564575/SRR1564575_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564575/SRR1564575_2.fastq.gz
SRR1568121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568121/SRR1568121_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568121/SRR1568121_2.fastq.gz
SRR1564605	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564605/SRR1564605_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564605/SRR1564605_2.fastq.gz
SRR1568116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568116/SRR1568116_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568116/SRR1568116_2.fastq.gz
SRR1567957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1567957/SRR1567957_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1567957/SRR1567957_2.fastq.gz
SRR1568197	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568197/SRR1568197_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568197/SRR1568197_2.fastq.gz
SRR1565149	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565149/SRR1565149_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565149/SRR1565149_2.fastq.gz
SRR1568176	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568176/SRR1568176_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568176/SRR1568176_2.fastq.gz
SRR1568808	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568808/SRR1568808_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568808/SRR1568808_2.fastq.gz
SRR1564700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564700/SRR1564700_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564700/SRR1564700_2.fastq.gz
SRR1568108	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568108/SRR1568108_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568108/SRR1568108_2.fastq.gz
SRR1562973	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562973/SRR1562973_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562973/SRR1562973_2.fastq.gz
SRR1564656	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564656/SRR1564656_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564656/SRR1564656_2.fastq.gz
SRR1564632	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564632/SRR1564632_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564632/SRR1564632_2.fastq.gz
SRR1565062	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1565062/SRR1565062_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1565062/SRR1565062_2.fastq.gz
SRR1568233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568233/SRR1568233_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568233/SRR1568233_2.fastq.gz
SRR1562872	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562872/SRR1562872_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562872/SRR1562872_2.fastq.gz
SRR1567991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1567991/SRR1567991_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1567991/SRR1567991_2.fastq.gz
SRR1568119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568119/SRR1568119_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568119/SRR1568119_2.fastq.gz
SRR1568124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568124/SRR1568124_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568124/SRR1568124_2.fastq.gz
SRR1568173	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568173/SRR1568173_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568173/SRR1568173_2.fastq.gz
SRR1562939	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1562939/SRR1562939_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1562939/SRR1562939_2.fastq.gz
SRR1564662	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564662/SRR1564662_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564662/SRR1564662_2.fastq.gz
SRR1564651	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564651/SRR1564651_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564651/SRR1564651_2.fastq.gz
SRR1568111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568111/SRR1568111_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568111/SRR1568111_2.fastq.gz
SRR1564606	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564606/SRR1564606_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564606/SRR1564606_2.fastq.gz
SRR1568188	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568188/SRR1568188_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568188/SRR1568188_2.fastq.gz
SRR1564695	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564695/SRR1564695_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564695/SRR1564695_2.fastq.gz
SRR1568215	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568215/SRR1568215_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568215/SRR1568215_2.fastq.gz
SRR1564608	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564608/SRR1564608_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564608/SRR1564608_2.fastq.gz
SRR1568193	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568193/SRR1568193_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568193/SRR1568193_2.fastq.gz
SRR1564652	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564652/SRR1564652_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564652/SRR1564652_2.fastq.gz
SRR1564653	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564653/SRR1564653_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564653/SRR1564653_2.fastq.gz
SRR1564993	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564993/SRR1564993_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564993/SRR1564993_2.fastq.gz
SRR1564633	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564633/SRR1564633_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564633/SRR1564633_2.fastq.gz
SRR1568784	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568784/SRR1568784_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568784/SRR1568784_2.fastq.gz
SRR1564647	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564647/SRR1564647_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564647/SRR1564647_2.fastq.gz
SRR1568192	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568192/SRR1568192_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568192/SRR1568192_2.fastq.gz
SRR1564594	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564594/SRR1564594_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564594/SRR1564594_2.fastq.gz
SRR1568212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568212/SRR1568212_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568212/SRR1568212_2.fastq.gz
SRR1562969	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1562969/SRR1562969_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1562969/SRR1562969_2.fastq.gz
SRR1568011	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568011/SRR1568011_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568011/SRR1568011_2.fastq.gz
SRR1564619	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564619/SRR1564619_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564619/SRR1564619_2.fastq.gz
SRR1568194	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568194/SRR1568194_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568194/SRR1568194_2.fastq.gz
SRR1568200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568200/SRR1568200_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568200/SRR1568200_2.fastq.gz
SRR1568220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568220/SRR1568220_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568220/SRR1568220_2.fastq.gz
SRR1568222	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568222/SRR1568222_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568222/SRR1568222_2.fastq.gz
SRR1562536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1562536/SRR1562536_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1562536/SRR1562536_2.fastq.gz
SRR1564576	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564576/SRR1564576_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564576/SRR1564576_2.fastq.gz
SRR7255040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/000/SRR7255040/SRR7255040_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/000/SRR7255040/SRR7255040_2.fastq.gz
SRR7255041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/001/SRR7255041/SRR7255041_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/001/SRR7255041/SRR7255041_2.fastq.gz
SRR2037086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2037086/SRR2037086_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2037086/SRR2037086_2.fastq.gz
SRR3098077	ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/007/SRR3098077/SRR3098077_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/007/SRR3098077/SRR3098077_2.fastq.gz
SRR3926973	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/003/SRR3926973/SRR3926973_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/003/SRR3926973/SRR3926973_2.fastq.gz
SRR3926981	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/001/SRR3926981/SRR3926981_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/001/SRR3926981/SRR3926981_2.fastq.gz
SRR3926982	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/002/SRR3926982/SRR3926982_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/002/SRR3926982/SRR3926982_2.fastq.gz
SRR3926983	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/003/SRR3926983/SRR3926983_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/003/SRR3926983/SRR3926983_2.fastq.gz
SRR3926867	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/007/SRR3926867/SRR3926867_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR392/007/SRR3926867/SRR3926867_2.fastq.gz
SRR1565123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1565123/SRR1565123_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1565123/SRR1565123_2.fastq.gz
SRR1573226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/006/SRR1573226/SRR1573226_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/006/SRR1573226/SRR1573226_2.fastq.gz
SRR1562524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562524/SRR1562524_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562524/SRR1562524_2.fastq.gz
SRR1565075	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565075/SRR1565075_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565075/SRR1565075_2.fastq.gz
SRR1564988	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564988/SRR1564988_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564988/SRR1564988_2.fastq.gz
SRR1568221	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568221/SRR1568221_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568221/SRR1568221_2.fastq.gz
SRR1564962	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564962/SRR1564962_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564962/SRR1564962_2.fastq.gz
SRR1568171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568171/SRR1568171_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568171/SRR1568171_2.fastq.gz
SRR1564963	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564963/SRR1564963_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564963/SRR1564963_2.fastq.gz
SRR1568155	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568155/SRR1568155_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568155/SRR1568155_2.fastq.gz
SRR1564939	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564939/SRR1564939_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564939/SRR1564939_2.fastq.gz
SRR1568227	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568227/SRR1568227_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568227/SRR1568227_2.fastq.gz
SRR1562975	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562975/SRR1562975_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562975/SRR1562975_2.fastq.gz
SRR1565098	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1565098/SRR1565098_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1565098/SRR1565098_2.fastq.gz
SRR1565099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565099/SRR1565099_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565099/SRR1565099_2.fastq.gz
SRR1568230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568230/SRR1568230_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568230/SRR1568230_2.fastq.gz
SRR1565136	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565136/SRR1565136_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565136/SRR1565136_2.fastq.gz
SRR1568159	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568159/SRR1568159_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568159/SRR1568159_2.fastq.gz
SRR1564989	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564989/SRR1564989_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564989/SRR1564989_2.fastq.gz
SRR1567977	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1567977/SRR1567977_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1567977/SRR1567977_2.fastq.gz
SRR1562971	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562971/SRR1562971_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562971/SRR1562971_2.fastq.gz
SRR1564927	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564927/SRR1564927_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564927/SRR1564927_2.fastq.gz
SRR1562555	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562555/SRR1562555_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562555/SRR1562555_2.fastq.gz
SRR1564990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564990/SRR1564990_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564990/SRR1564990_2.fastq.gz
SRR1565137	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1565137/SRR1565137_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1565137/SRR1565137_2.fastq.gz
SRR1568207	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568207/SRR1568207_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568207/SRR1568207_2.fastq.gz
SRR1565124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1565124/SRR1565124_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1565124/SRR1565124_2.fastq.gz
SRR1568118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568118/SRR1568118_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568118/SRR1568118_2.fastq.gz
SRR1562870	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1562870/SRR1562870_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1562870/SRR1562870_2.fastq.gz
SRR1565049	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565049/SRR1565049_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565049/SRR1565049_2.fastq.gz
SRR1564964	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564964/SRR1564964_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564964/SRR1564964_2.fastq.gz
SRR1568213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568213/SRR1568213_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568213/SRR1568213_2.fastq.gz
SRR1565001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565001/SRR1565001_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565001/SRR1565001_2.fastq.gz
SRR1568160	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568160/SRR1568160_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568160/SRR1568160_2.fastq.gz
SRR1562518	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1562518/SRR1562518_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1562518/SRR1562518_2.fastq.gz
SRR1565037	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1565037/SRR1565037_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1565037/SRR1565037_2.fastq.gz
SRR1564665	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564665/SRR1564665_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564665/SRR1564665_2.fastq.gz
SRR1565111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565111/SRR1565111_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565111/SRR1565111_2.fastq.gz
SRR1564660	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564660/SRR1564660_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564660/SRR1564660_2.fastq.gz
SRR1564951	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564951/SRR1564951_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564951/SRR1564951_2.fastq.gz
SRR1564940	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564940/SRR1564940_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564940/SRR1564940_2.fastq.gz
SRR1568169	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568169/SRR1568169_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568169/SRR1568169_2.fastq.gz
SRR1564650	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564650/SRR1564650_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564650/SRR1564650_2.fastq.gz
SRR1565138	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1565138/SRR1565138_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1565138/SRR1565138_2.fastq.gz
SRR1562965	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562965/SRR1562965_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562965/SRR1562965_2.fastq.gz
SRR1565139	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565139/SRR1565139_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565139/SRR1565139_2.fastq.gz
SRR1562818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1562818/SRR1562818_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1562818/SRR1562818_2.fastq.gz
SRR1565140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565140/SRR1565140_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565140/SRR1565140_2.fastq.gz
SRR1565112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1565112/SRR1565112_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1565112/SRR1565112_2.fastq.gz
SRR1568112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568112/SRR1568112_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568112/SRR1568112_2.fastq.gz
SRR1565061	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565061/SRR1565061_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565061/SRR1565061_2.fastq.gz
SRR1568236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568236/SRR1568236_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568236/SRR1568236_2.fastq.gz
